experiment,dataset,expert_model,student_model,seed,method,phase_boundary,real_mse,transfer_mse,mse_ratio,n_pairs_available,notes
cross_arch_phase_aware_early_stop,ETTh2,MLP,CNN,42,phase_aware_mtt,17,0.3212526216765413,0.377739491017953,1.175833177785819,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,DLinear,123,phase_aware_mtt,13,0.30349656600997804,0.3463237905172117,1.1411127152780556,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,MLP,123,phase_aware_mtt,13,0.3021977074035999,0.3653697490936733,1.2090420944382083,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,CNN,123,phase_aware_mtt,13,0.3212526216765413,0.3527676626444984,1.0981004942574089,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,DLinear,7,phase_aware_mtt,5,0.30349656600997804,0.3441960685281883,1.1341020198458265,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,MLP,7,phase_aware_mtt,5,0.3021977074035999,0.35224908688256523,1.1656246167748694,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,CNN,7,phase_aware_mtt,5,0.3212526216765413,0.3947326900959626,1.2287298638558848,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,DLinear,42,phase_aware_mtt,6,0.30349656600997804,0.3635550854562174,1.1978886293041775,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,MLP,42,phase_aware_mtt,6,0.3021977074035999,0.4292438382866791,1.4204073286148489,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,CNN,42,phase_aware_mtt,6,0.3212526216765413,0.43233904915609306,1.3457915048282503,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,DLinear,123,phase_aware_mtt,8,0.30349656600997804,0.33165845107021236,1.0927914454864325,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,MLP,123,phase_aware_mtt,8,0.3021977074035999,0.3359353496140269,1.111640960152516,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,CNN,123,phase_aware_mtt,8,0.3212526216765413,0.38615773667267594,1.2020376196695617,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,DLinear,7,phase_aware_mtt,8,0.34526968338495245,0.3590613551491112,1.0399446358248081,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,MLP,7,phase_aware_mtt,8,0.3418640656961654,0.43441506581168826,1.2707245639492815,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,CNN,7,phase_aware_mtt,8,0.3420424103873514,0.41642770384032984,1.2174738897692237,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,DLinear,42,phase_aware_mtt,8,0.34526968338495245,0.3507354681186531,1.0158304797574904,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,MLP,42,phase_aware_mtt,8,0.3418640656961654,0.4288536921766781,1.254456771592442,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,CNN,42,phase_aware_mtt,8,0.3420424103873514,0.36778867068682736,1.0752721285945774,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,DLinear,123,phase_aware_mtt,4,0.34526968338495245,0.35972285807648213,1.0418605379708805,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,MLP,123,phase_aware_mtt,4,0.3418640656961654,0.5880355320889042,1.7200858209283858,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,CNN,123,phase_aware_mtt,4,0.3420424103873514,0.41281274815406654,1.2069051544999059,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,DLinear,7,phase_aware_mtt,6,0.34526968338495245,0.4436635106124393,1.2849767354690806,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,MLP,7,phase_aware_mtt,6,0.3418640656961654,0.6388391686499435,1.8686935327614025,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,CNN,7,phase_aware_mtt,6,0.3420424103873514,0.544297764221554,1.5913165961061824,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,DLinear,42,phase_aware_mtt,9,0.34526968338495245,0.3490655900637806,1.010994034117371,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,MLP,42,phase_aware_mtt,9,0.3418640656961654,0.4120250249552431,1.205230576416984,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,CNN,42,phase_aware_mtt,9,0.3420424103873514,0.3676792908817874,1.0749523442587225,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,DLinear,123,phase_aware_mtt,9,0.34526968338495245,0.35837978640086604,1.0379706173081427,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,MLP,123,phase_aware_mtt,9,0.3418640656961654,0.43232496980454654,1.2646107420625456,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,CNN,123,phase_aware_mtt,9,0.3420424103873514,0.3708737551183443,1.0842917248137223,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,DLinear,7,phase_aware_mtt,7,0.34526968338495245,0.43474706128871576,1.259152141672404,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,MLP,7,phase_aware_mtt,7,0.3418640656961654,0.472338382124317,1.3816555453479915,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,CNN,7,phase_aware_mtt,7,0.3420424103873514,0.3922032619618222,1.1466509709064012,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,DLinear,42,phase_aware_mtt,6,0.34526968338495245,0.5062061992858715,1.4661182943232398,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,MLP,42,phase_aware_mtt,6,0.3418640656961654,0.7128105649980913,2.0850701683037016,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,CNN,42,phase_aware_mtt,6,0.3420424103873514,0.5129930402110414,1.499793664856046,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,DLinear,123,phase_aware_mtt,8,0.34526968338495245,0.4095686632366842,1.1862282816763925,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,MLP,123,phase_aware_mtt,8,0.3418640656961654,0.4928935840634911,1.4417823735284143,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,CNN,123,phase_aware_mtt,8,0.3420424103873514,0.39173438881888695,1.1452801667935304,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,DLinear,7,phase_aware_mtt,13,0.19360817114561812,0.20901265896942958,1.079565277295168,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,MLP,7,phase_aware_mtt,13,0.18250893349124328,0.26500617728949316,1.4520175654974614,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,CNN,7,phase_aware_mtt,13,0.20102821390740858,0.36893114259792786,1.835220715674535,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,DLinear,42,phase_aware_mtt,8,0.19360817114561812,0.21236187220240826,1.0968642023000412,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,MLP,42,phase_aware_mtt,8,0.18250893349124328,0.3414760899193475,1.8710102754270461,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,CNN,42,phase_aware_mtt,8,0.20102821390740858,0.6225781258704999,3.09696889689948,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,DLinear,123,phase_aware_mtt,7,0.19360817114561812,0.20934205359166472,1.0812666239908475,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,MLP,123,phase_aware_mtt,7,0.18250893349124328,0.2531982109806768,1.3873195472528754,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,CNN,123,phase_aware_mtt,7,0.20102821390740858,0.6964359250714086,3.4643690631016573,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,DLinear,7,phase_aware_mtt,7,0.19360817114561812,0.21529659559866582,1.112022257762743,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,MLP,7,phase_aware_mtt,7,0.18250893349124328,0.23216353900931683,1.2720667123971547,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,CNN,7,phase_aware_mtt,7,0.20102821390740858,0.24776237946196597,1.232475654268523,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,DLinear,42,phase_aware_mtt,9,0.19360817114561812,0.22241597814759675,1.1487943759373227,81,
