ETTh1,DLinear,MTT,uniform,0,80,uniform,76,42,0.3972973301337908,0.4499804149196221,1.1326036718346184,
ETTh1,DLinear,MTT,uniform,0,80,uniform,76,123,0.3972973301337908,0.4448525941034581,1.1196969130239385,
ETTh1,DLinear,MTT,uniform,0,80,uniform,76,456,0.3972973301337908,0.4181884474883561,1.0525830801519107,
ETTh1,DLinear,MTT,W1,1,16,window_W1,11,42,0.3972973301337908,0.4526432809130987,1.1393061231009782,
ETTh1,DLinear,MTT,W1,1,16,window_W1,11,123,0.3972973301337908,0.4553817798105419,1.1461989428853978,
ETTh1,DLinear,MTT,W1,1,16,window_W1,11,456,0.3972973301337908,0.4207680165650468,1.0590758725294032,
ETTh1,DLinear,MTT,W2,17,32,window_W2,11,42,0.3972973301337908,0.4518142823307924,1.1372195282023236,
ETTh1,DLinear,MTT,W2,17,32,window_W2,11,123,0.3972973301337908,0.451484431390468,1.136389291210262,
ETTh1,DLinear,MTT,W2,17,32,window_W2,11,456,0.3972973301337908,0.4200333430826781,1.0572266945293363,
ETTh1,DLinear,MTT,W3,33,48,window_W3,11,42,0.3972973301337908,0.44993554312846307,1.1324907292403557,
ETTh1,DLinear,MTT,W3,33,48,window_W3,11,123,0.3972973301337908,0.44416656357167655,1.1179701696512847,
ETTh1,DLinear,MTT,W3,33,48,window_W3,11,456,0.3972973301337908,0.41900388398536953,1.0546355391924456,
ETTh1,DLinear,MTT,W4,49,64,window_W4,11,42,0.3972973301337908,0.44838436828206274,1.1285864119224467,
ETTh1,DLinear,MTT,W4,49,64,window_W4,11,123,0.3972973301337908,0.438109491698363,1.1027244798016351,
ETTh1,DLinear,MTT,W4,49,64,window_W4,11,456,0.3972973301337908,0.4183346203966019,1.0529509983259306,
ETTh1,DLinear,MTT,W5,65,80,window_W5,11,42,0.3972973301337908,0.44690032160627624,1.1248510566526624,
ETTh1,DLinear,MTT,W5,65,80,window_W5,11,123,0.3972973301337908,0.4354336148542737,1.0959892801384805,
ETTh1,DLinear,MTT,W5,65,80,window_W5,11,456,0.3972973301337908,0.4127380198899157,1.0388643179427488,
ETTh1,LSTM,MTT,uniform,0,80,uniform,76,42,0.9671566512734093,1.1161481827459265,1.1540510849781647,
ETTh1,LSTM,MTT,uniform,0,80,uniform,76,123,0.9671566512734093,1.157385417784627,1.1966886814672189,
ETTh1,LSTM,MTT,uniform,0,80,uniform,76,456,0.9671566512734093,1.1159257154194853,1.1538210629583106,
ETTh1,LSTM,MTT,W1,1,16,window_W1,11,42,0.9671566512734093,1.1162413149743424,1.1541473798527264,
ETTh1,LSTM,MTT,W1,1,16,window_W1,11,123,0.9671566512734093,1.1575223335539406,1.1968302467132763,
ETTh1,LSTM,MTT,W1,1,16,window_W1,11,456,0.9671566512734093,1.1159847472481843,1.153882099429105,
ETTh1,LSTM,MTT,W2,17,32,window_W2,11,42,0.9671566512734093,1.11619173216088,1.1540961132731118,
ETTh1,LSTM,MTT,W2,17,32,window_W2,11,123,0.9671566512734093,1.1573304410407592,1.196631837786523,
ETTh1,LSTM,MTT,W2,17,32,window_W2,11,456,0.9671566512734093,1.1159553201053656,1.1538516729798012,
ETTh1,LSTM,MTT,W3,33,48,window_W3,11,42,0.9671566512734093,1.1161134649568454,1.1540151882193146,
ETTh1,LSTM,MTT,W3,33,48,window_W3,11,123,0.9671566512734093,1.1572644548007665,1.1965636107419115,
ETTh1,LSTM,MTT,W3,33,48,window_W3,11,456,0.9671566512734093,1.1159154575788497,1.1538104567751013,
ETTh1,LSTM,MTT,W4,49,64,window_W4,11,42,0.9671566512734093,1.116090163180102,1.1539910951453407,
ETTh1,LSTM,MTT,W4,49,64,window_W4,11,123,0.9671566512734093,1.1573799502149427,1.1966830282261671,
ETTh1,LSTM,MTT,W4,49,64,window_W4,11,456,0.9671566512734093,1.1158870595922386,1.153781094430776,
ETTh1,LSTM,MTT,W5,65,80,window_W5,11,42,0.9671566512734093,1.116080072022528,1.153980661305527,
ETTh1,LSTM,MTT,W5,65,80,window_W5,11,123,0.9671566512734093,1.1574565703189912,1.1967622502466617,
ETTh1,LSTM,MTT,W5,65,80,window_W5,11,456,0.9671566512734093,1.11588306696056,1.1537769662146558,
ETTh1,MLP,MTT,uniform,0,80,uniform,76,42,0.3954841950657817,0.5066112458140277,1.2809898654224654,
ETTh1,MLP,MTT,uniform,0,80,uniform,76,123,0.3954841950657817,0.6663339097306006,1.6848559766586069,
ETTh1,MLP,MTT,uniform,0,80,uniform,76,456,0.3954841950657817,0.4468943550473168,1.129992957045942,
ETTh1,MLP,MTT,W1,1,16,window_W1,11,42,0.3954841950657817,0.5067925947022518,1.2814484144377905,
ETTh1,MLP,MTT,W1,1,16,window_W1,11,123,0.3954841950657817,0.667479241667848,1.6877520012065839,
ETTh1,MLP,MTT,W1,1,16,window_W1,11,456,0.3954841950657817,0.44688760293205754,1.1299758840115617,
ETTh1,MLP,MTT,W2,17,32,window_W2,11,42,0.3954841950657817,0.5065043378061767,1.280719543601303,
ETTh1,MLP,MTT,W2,17,32,window_W2,11,123,0.3954841950657817,0.6667824151547147,1.6859900432779809,
ETTh1,MLP,MTT,W2,17,32,window_W2,11,456,0.3954841950657817,0.44686834878816334,1.1299271990220363,
ETTh1,MLP,MTT,W3,33,48,window_W3,11,42,0.3954841950657817,0.5065717396618332,1.2808899722973104,
ETTh1,MLP,MTT,W3,33,48,window_W3,11,123,0.3954841950657817,0.6661014642982063,1.6842682276782572,
ETTh1,MLP,MTT,W3,33,48,window_W3,11,456,0.3954841950657817,0.4468831665568691,1.1299646664325944,
ETTh1,MLP,MTT,W4,49,64,window_W4,11,42,0.3954841950657817,0.5065923144534642,1.2809419966054565,
ETTh1,MLP,MTT,W4,49,64,window_W4,11,123,0.3954841950657817,0.672279703864748,1.6998901909415782,
ETTh1,MLP,MTT,W4,49,64,window_W4,11,456,0.3954841950657817,0.4469347237052699,1.1300950310566276,
ETTh1,MLP,MTT,W5,65,80,window_W5,11,42,0.3954841950657817,0.5065188280464167,1.2807561828410523,
ETTh1,MLP,MTT,W5,65,80,window_W5,11,123,0.3954841950657817,0.6720537467604979,1.6993188479977406,
ETTh1,MLP,MTT,W5,65,80,window_W5,11,456,0.3954841950657817,0.44691200217212523,1.1300375786137027,
ETTh1,CNN,MTT,uniform,0,80,uniform,76,42,0.3836655137273321,0.46095133669979504,1.2014406304638299,
