experiment,dataset,expert_model,student_model,seed,method,phase_boundary,real_mse,transfer_mse,mse_ratio,n_pairs_available,notes
cross_arch_phase_aware_early_stop,ETTh2,MLP,CNN,7,phase_aware_mtt,15,0.3212526216765413,0.5044590408072122,1.5702877012320087,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,CNN,7,phase_aware_mtt,15,0.3212526216765413,0.4348550376621405,1.3536233117499092,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,DLinear,42,phase_aware_mtt,17,0.30349656600997804,0.3948874452088219,1.3011265675929895,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,MLP,42,phase_aware_mtt,17,0.3021977074035999,0.4524428981628705,1.497175150831342,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,CNN,42,phase_aware_mtt,17,0.3212526216765413,0.4123417532096472,1.2835436207733757,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,MLP,42,phase_aware_mtt,17,0.3021977074035999,0.3396700571997304,1.1239994509491242,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,DLinear,123,phase_aware_mtt,13,0.30349656600997804,0.315393266818906,1.0391987987387536,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,MLP,123,phase_aware_mtt,13,0.3021977074035999,0.35322316715918495,1.1688479379740562,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,DLinear,123,phase_aware_mtt,13,0.30349656600997804,0.352510108945308,1.1614962026743938,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,CNN,123,phase_aware_mtt,13,0.3212526216765413,0.41971043501285915,1.3064809644898456,81,
cross_arch_phase_aware_early_stop,ETTh2,MLP,CNN,123,phase_aware_mtt,13,0.3212526216765413,0.3850421936132668,1.1985651404300544,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,DLinear,7,phase_aware_mtt,5,0.30349656600997804,0.362471209736658,1.1943173344661204,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,MLP,7,phase_aware_mtt,5,0.3021977074035999,0.38534738951242203,1.275149943469861,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,DLinear,7,phase_aware_mtt,5,0.30349656600997804,0.41555192297499866,1.369214579387816,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,CNN,7,phase_aware_mtt,5,0.3212526216765413,0.35410455880821834,1.1022620047744065,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,CNN,7,phase_aware_mtt,5,0.3212526216765413,0.43934736557166637,1.3676070977376515,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,DLinear,42,phase_aware_mtt,6,0.30349656600997804,0.36115807917033077,1.189990660910664,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,MLP,42,phase_aware_mtt,6,0.3021977074035999,0.4228389172653077,1.3992128560412456,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,CNN,42,phase_aware_mtt,6,0.3212526216765413,0.4201090474001126,1.307721771133456,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,CNN,42,phase_aware_mtt,6,0.3212526216765413,0.39538501804074927,1.2307604401088732,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,DLinear,123,phase_aware_mtt,8,0.30349656600997804,0.36274772842816844,1.195228444252784,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,MLP,123,phase_aware_mtt,8,0.3021977074035999,0.39485217834156966,1.3066021636432374,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,MLP,123,phase_aware_mtt,8,0.3021977074035999,0.373449537934855,1.2357788586267955,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,CNN,123,phase_aware_mtt,8,0.3212526216765413,0.37701132581857083,1.1735665341843378,81,
cross_arch_phase_aware_early_stop,ETTh2,CNN,CNN,123,phase_aware_mtt,8,0.3212526216765413,0.5160535997454505,1.606379418951631,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,DLinear,7,phase_aware_mtt,8,0.34526968338495245,0.38281923717193905,1.1087542741049794,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,DLinear,7,phase_aware_mtt,8,0.34526968338495245,0.3816304171203362,1.1053111103729427,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,MLP,7,phase_aware_mtt,8,0.3418640656961654,0.4417724157271565,1.2922458370333239,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,MLP,7,phase_aware_mtt,8,0.3418640656961654,0.5010001723398898,1.4654952731567814,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,CNN,7,phase_aware_mtt,8,0.3420424103873514,0.4455265454698431,1.3025476722763691,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,CNN,7,phase_aware_mtt,8,0.3420424103873514,0.4614347633675037,1.3490571617857112,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,DLinear,42,phase_aware_mtt,8,0.34526968338495245,0.3591743859805526,1.0402720055212533,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,MLP,42,phase_aware_mtt,8,0.3418640656961654,0.4117230128044509,1.204347148817838,81,
cross_arch_phase_aware_early_stop,ETTm1,DLinear,MLP,42,phase_aware_mtt,8,0.3418640656961654,0.40920526127896234,1.1969823749848192,81,
