dataset,model,seed,epoch,val_loss_raw,val_loss_smooth,is_boundary
weather,MLP,7,62,0.41392019,0.41265097,False
weather,MLP,7,63,0.4103108,0.41139391,False
weather,MLP,7,64,0.41137052,0.41133679,False
weather,MLP,7,65,0.40867852,0.41011118,False
weather,MLP,7,66,0.41240394,0.4098704,False
weather,MLP,7,67,0.40779211,0.40940702,False
weather,MLP,7,68,0.40910691,0.409666,False
weather,MLP,7,69,0.40905361,0.40874823,False
weather,MLP,7,70,0.40997343,0.40900983,False
weather,MLP,7,71,0.4078151,0.40877347,False
weather,MLP,7,72,0.40910012,0.40875965,False
weather,MLP,7,73,0.40792511,0.40823787,False
weather,MLP,7,74,0.40898449,0.4083493,False
weather,MLP,7,75,0.40736453,0.4080126,False
weather,MLP,7,76,0.40837225,0.40751841,False
weather,MLP,7,77,0.4074166,0.40718546,False
weather,MLP,7,78,0.40545421,0.40733606,False
weather,MLP,7,79,0.4073197,0.40707701,False
weather,MLP,7,80,0.40811753,0.40696381,False
weather,CNN,7,1,0.45442389,0.44177762,False
weather,CNN,7,2,0.43830831,0.43924728,False
weather,CNN,7,3,0.43260066,0.43636775,False
weather,CNN,7,4,0.43165627,0.4306425,False
weather,CNN,7,5,0.42484964,0.42834793,False
weather,CNN,7,6,0.4257976,0.42568141,False
weather,CNN,7,7,0.42683549,0.42422751,False
weather,CNN,7,8,0.41926807,0.42310725,False
weather,CNN,7,9,0.42438672,0.42168313,False
weather,CNN,7,10,0.41924834,0.4196932,True
weather,CNN,7,11,0.41867701,0.41943287,False
weather,CNN,7,12,0.41688585,0.4178458,False
weather,CNN,7,13,0.41796643,0.41764002,False
weather,CNN,7,14,0.41645136,0.41818462,False
weather,CNN,7,15,0.41821943,0.41831226,False
weather,CNN,7,16,0.42140002,0.41773621,False
weather,CNN,7,17,0.41752407,0.41761876,False
weather,CNN,7,18,0.41508616,0.4173841,False
weather,CNN,7,19,0.4158641,0.41627187,False
weather,CNN,7,20,0.41704615,0.41621056,False
weather,CNN,7,21,0.41583885,0.41634557,False
weather,CNN,7,22,0.41721752,0.41624911,False
weather,CNN,7,23,0.4157612,0.41669259,False
weather,CNN,7,24,0.41538184,0.41640115,False
weather,CNN,7,25,0.41926354,0.41599383,False
weather,CNN,7,26,0.41438165,0.41602471,False
weather,CNN,7,27,0.41518092,0.41600416,False
weather,CNN,7,28,0.41591561,0.41561887,False
weather,CNN,7,29,0.41527906,0.41578628,False
weather,CNN,7,30,0.41733712,0.41585565,False
weather,CNN,7,31,0.4152187,0.41627075,False
weather,CNN,7,32,0.41552778,0.41613812,False
weather,CNN,7,33,0.41799109,0.41555028,False
weather,CNN,7,34,0.41461591,0.41613393,False
weather,CNN,7,35,0.41439795,0.41628473,False
weather,CNN,7,36,0.41813693,0.41597675,False
weather,CNN,7,37,0.41628178,0.41635173,False
weather,CNN,7,38,0.41645118,0.41686464,False
weather,CNN,7,39,0.4164908,0.41759017,False
weather,CNN,7,40,0.41696248,0.41785389,False
weather,CNN,7,41,0.42176462,0.4173482,False
weather,CNN,7,42,0.41760038,0.41751225,False
weather,CNN,7,43,0.41392275,0.4172795,False
weather,CNN,7,44,0.41731103,0.41573124,False
weather,CNN,7,45,0.41579876,0.41629178,False
weather,CNN,7,46,0.41402327,0.41729054,False
weather,CNN,7,47,0.42040312,0.41742427,False
weather,CNN,7,48,0.41891655,0.41763087,False
weather,CNN,7,49,0.41797965,0.41844004,False
weather,CNN,7,50,0.41683177,0.41730027,False
weather,CNN,7,51,0.41806913,0.41694846,False
weather,CNN,7,52,0.41470424,0.41791797,False
weather,CNN,7,53,0.41715751,0.41769399,False
weather,CNN,7,54,0.42282719,0.41703876,False
weather,CNN,7,55,0.41571185,0.41729895,False
weather,CNN,7,56,0.41479298,0.41693718,False
weather,CNN,7,57,0.41600522,0.415878,False
weather,CNN,7,58,0.41534868,0.41592435,False
weather,CNN,7,59,0.41753128,0.41638705,False
weather,CNN,7,60,0.4159436,0.41739066,False
weather,CNN,7,61,0.41710645,0.41726913,False
weather,CNN,7,62,0.42102328,0.41660588,False
weather,CNN,7,63,0.41474104,0.41640531,False
weather,CNN,7,64,0.41421504,0.41735272,False
weather,CNN,7,65,0.41494077,0.41656556,False
weather,CNN,7,66,0.42184347,0.41698763,False
weather,CNN,7,67,0.41708749,0.41751865,False
weather,CNN,7,68,0.41685139,0.41769006,False
weather,CNN,7,69,0.41687014,0.41668327,False
weather,CNN,7,70,0.4157978,0.41695172,False
weather,CNN,7,71,0.41680951,0.41683814,False
weather,CNN,7,72,0.41842978,0.41633591,False
weather,CNN,7,73,0.41628345,0.4160539,False
weather,CNN,7,74,0.41435902,0.41657266,False
weather,CNN,7,75,0.41438775,0.41670514,False
weather,CNN,7,76,0.41940329,0.41738766,False
weather,CNN,7,77,0.4190922,0.41858579,False
weather,CNN,7,78,0.41969603,0.41913903,False
weather,CNN,7,79,0.42034967,0.41907296,False
weather,CNN,7,80,0.41715394,0.41906655,False
weather,DLinear,123,1,0.46720203,0.46461892,True
weather,DLinear,123,2,0.46328141,0.463803,False
weather,DLinear,123,3,0.46337332,0.4636267,False
weather,DLinear,123,4,0.46135524,0.46281173,False
weather,DLinear,123,5,0.4629215,0.46242439,False
weather,DLinear,123,6,0.46312719,0.46224712,False
weather,DLinear,123,7,0.46134473,0.46228088,False
weather,DLinear,123,8,0.46248695,0.46193534,False
weather,DLinear,123,9,0.46152402,0.46199161,False
weather,DLinear,123,10,0.46119382,0.46230165,False
weather,DLinear,123,11,0.46340851,0.46220627,False
weather,DLinear,123,12,0.46289496,0.46230084,False
weather,DLinear,123,13,0.46201006,0.46250995,False
weather,DLinear,123,14,0.46199683,0.46221261,False
weather,DLinear,123,15,0.4622394,0.46219316,False
weather,DLinear,123,16,0.46192181,0.46203426,False
weather,DLinear,123,17,0.46279767,0.46214013,False
weather,DLinear,123,18,0.46121557,0.46251642,False
weather,DLinear,123,19,0.46252619,0.46263203,False
weather,DLinear,123,20,0.46412084,0.46240365,False
weather,DLinear,123,21,0.4624999,0.46232823,False
weather,DLinear,123,22,0.46165578,0.4625428,False
weather,DLinear,123,23,0.46083847,0.46217374,False
weather,DLinear,123,24,0.463599,0.46194536,False
weather,DLinear,123,25,0.46227555,0.46198299,False
weather,DLinear,123,26,0.46135801,0.46224376,False
weather,DLinear,123,27,0.46184393,0.46195575,False
weather,DLinear,123,28,0.46214229,0.46174675,False
weather,DLinear,123,29,0.46215899,0.46207063,False
weather,DLinear,123,30,0.46123054,0.46239003,False
weather,DLinear,123,31,0.46297741,0.46233497,False
weather,DLinear,123,32,0.46344093,0.46259145,False
weather,DLinear,123,33,0.46186698,0.46307909,False
weather,DLinear,123,34,0.4634414,0.4632896,False
weather,DLinear,123,35,0.46366871,0.46313066,False
weather,DLinear,123,36,0.46402998,0.46302816,False
weather,DLinear,123,37,0.46264625,0.46285106,False
weather,DLinear,123,38,0.46135446,0.46246875,False
weather,DLinear,123,39,0.46255588,0.46195462,False
weather,DLinear,123,40,0.46175716,0.46205184,False
weather,DLinear,123,41,0.46145933,0.4622486,False
weather,DLinear,123,42,0.46313239,0.4623936,False
weather,DLinear,123,43,0.46233823,0.46210106,False
weather,DLinear,123,44,0.46328091,0.4622914,False
weather,DLinear,123,45,0.46029445,0.46209981,False
weather,DLinear,123,46,0.462411,0.46184557,False
weather,DLinear,123,47,0.46217447,0.46152279,False
weather,DLinear,123,48,0.46106702,0.46205132,False
weather,DLinear,123,49,0.46166702,0.46182395,False
weather,DLinear,123,50,0.4629371,0.46206016,False
weather,DLinear,123,51,0.46127415,0.46209656,False
weather,DLinear,123,52,0.46335553,0.46209492,False
weather,DLinear,123,53,0.46124901,0.46188451,False
weather,DLinear,123,54,0.46165879,0.46171266,False
weather,DLinear,123,55,0.46188508,0.46142363,False
weather,DLinear,123,56,0.46041486,0.46154214,False
weather,DLinear,123,57,0.46191039,0.46141258,False
weather,DLinear,123,58,0.46184157,0.46159798,False
weather,DLinear,123,59,0.46101101,0.4620313,False
weather,DLinear,123,60,0.46281205,0.46230295,False
weather,DLinear,123,61,0.46258148,0.46289403,False
weather,DLinear,123,62,0.46326866,0.46296087,False
weather,DLinear,123,63,0.46479692,0.4630192,False
weather,DLinear,123,64,0.46134521,0.46305739,False
weather,DLinear,123,65,0.46310373,0.46309336,False
weather,DLinear,123,66,0.46277242,0.46259921,False
weather,DLinear,123,67,0.46344851,0.4631569,False
weather,DLinear,123,68,0.46232619,0.46321163,False
weather,DLinear,123,69,0.46413366,0.46299838,False
weather,DLinear,123,70,0.46337736,0.4626268,False
weather,DLinear,123,71,0.4617062,0.46244872,False
weather,DLinear,123,72,0.46159059,0.46205689,False
weather,DLinear,123,73,0.46143579,0.46155728,False
weather,DLinear,123,74,0.46217451,0.46169073,False
weather,DLinear,123,75,0.46087932,0.46202341,False
weather,DLinear,123,76,0.46237342,0.46194309,False
weather,DLinear,123,77,0.46325399,0.4621118,False
weather,DLinear,123,78,0.46103423,0.46219047,False
weather,DLinear,123,79,0.46301802,0.46214473,False
weather,DLinear,123,80,0.46127267,0.46177497,False
weather,MLP,123,1,0.47854363,0.46841378,False
weather,MLP,123,2,0.46435579,0.46578302,False
weather,MLP,123,3,0.46234193,0.46358417,False
weather,MLP,123,4,0.45789074,0.4582738,False
weather,MLP,123,5,0.45478875,0.45561024,False
weather,MLP,123,6,0.45199176,0.45286174,False
weather,MLP,123,7,0.45103803,0.45108339,False
weather,MLP,123,8,0.4485994,0.44971924,False
weather,MLP,123,9,0.448999,0.4480312,False
weather,MLP,123,10,0.44796803,0.44657929,False
weather,MLP,123,11,0.44355155,0.44520356,False
weather,MLP,123,12,0.44377847,0.44364375,False
weather,MLP,123,13,0.44172074,0.44243664,False
weather,MLP,123,14,0.44119996,0.44168324,False
weather,MLP,123,15,0.44193246,0.44073772,False
weather,MLP,123,16,0.43978454,0.43947017,False
weather,MLP,123,17,0.43905088,0.4380293,False
weather,MLP,123,18,0.435383,0.4365933,False
weather,MLP,123,19,0.43399561,0.43514715,False
weather,MLP,123,20,0.43475249,0.43361439,False
weather,MLP,123,21,0.43255378,0.4324609,False
weather,MLP,123,22,0.43138709,0.4319763,True
weather,MLP,123,23,0.42961554,0.43123845,False
weather,MLP,123,24,0.4315726,0.43073258,False
weather,MLP,123,25,0.43106326,0.43080909,False
weather,MLP,123,26,0.43002442,0.43048462,False
weather,MLP,123,27,0.43176963,0.42937286,False
weather,MLP,123,28,0.42799318,0.42858945,False
weather,MLP,123,29,0.42601381,0.42747,False
weather,MLP,123,30,0.4271462,0.42573599,False
weather,MLP,123,31,0.42442716,0.42559999,False
weather,MLP,123,32,0.42309962,0.42512992,False
weather,MLP,123,33,0.42731318,0.42388369,False
weather,MLP,123,34,0.42366346,0.42344268,False
weather,MLP,123,35,0.42091504,0.4230973,False
weather,MLP,123,36,0.42222211,0.42219509,False
weather,MLP,123,37,0.4213727,0.42136771,False
weather,MLP,123,38,0.42280217,0.42140006,False
weather,MLP,123,39,0.41952651,0.42056559,False
weather,MLP,123,40,0.42107682,0.42011386,False
weather,MLP,123,41,0.41804975,0.41912337,False
weather,MLP,123,42,0.41911403,0.41881251,False
weather,MLP,123,43,0.41784975,0.41781792,False
weather,MLP,123,44,0.4179722,0.41803283,False
weather,MLP,123,45,0.41610389,0.41761471,False
weather,MLP,123,46,0.4191243,0.41713183,False
weather,MLP,123,47,0.41702339,0.41638647,False
weather,MLP,123,48,0.41543538,0.41574323,False
weather,MLP,123,49,0.41424541,0.41519389,False
weather,MLP,123,50,0.41288767,0.41435951,False
weather,MLP,123,51,0.41637762,0.41378389,False
weather,MLP,123,52,0.41285149,0.41394521,False
weather,MLP,123,53,0.41255726,0.41458113,False
weather,MLP,123,54,0.415052,0.41386171,False
weather,MLP,123,55,0.41606727,0.413647,False
weather,MLP,123,56,0.41278055,0.41329292,False
weather,MLP,123,57,0.41177793,0.41200291,False
weather,MLP,123,58,0.41078685,0.4105314,False
weather,MLP,123,59,0.40860193,0.41028733,False
weather,MLP,123,60,0.40870972,0.40980028,False
weather,MLP,123,61,0.41156022,0.40994387,False
weather,MLP,123,62,0.40934266,0.41040619,False
weather,MLP,123,63,0.41150482,0.41009096,False
weather,MLP,123,64,0.41091354,0.40998086,False
weather,MLP,123,65,0.40713358,0.4098794,False
weather,MLP,123,66,0.41100971,0.40994055,False
weather,MLP,123,67,0.40883537,0.40923231,False
weather,MLP,123,68,0.41181054,0.40928793,False
weather,MLP,123,69,0.40737236,0.40860189,False
weather,MLP,123,70,0.40741165,0.4087501,False
weather,MLP,123,71,0.40757952,0.40728897,False
weather,MLP,123,72,0.40957642,0.40711809,False
weather,MLP,123,73,0.40450489,0.4073186,False
weather,MLP,123,74,0.40651795,0.40725053,False
weather,MLP,123,75,0.40841424,0.40729494,False
weather,MLP,123,76,0.40723915,0.40724368,False
weather,MLP,123,77,0.40979847,0.40792171,False
weather,MLP,123,78,0.4042486,0.40762194,False
weather,MLP,123,79,0.40990811,0.40771764,False
weather,MLP,123,80,0.40691537,0.40702403,False
weather,CNN,123,1,0.46097559,0.44563019,False
weather,CNN,123,2,0.44227895,0.4416655,False
weather,CNN,123,3,0.43363601,0.43863465,False
weather,CNN,123,4,0.42977143,0.43168098,False
weather,CNN,123,5,0.42651126,0.42743944,False
weather,CNN,123,6,0.42620724,0.42470099,False
weather,CNN,123,7,0.42107128,0.42259431,False
weather,CNN,123,8,0.41994376,0.42101087,False
weather,CNN,123,9,0.41923804,0.42061894,False
weather,CNN,123,10,0.41859403,0.42036857,True
weather,CNN,123,11,0.4242476,0.41989489,False
weather,CNN,123,12,0.41981943,0.41974233,False
weather,CNN,123,13,0.41757534,0.4197918,False
weather,CNN,123,14,0.41847522,0.41819706,False
weather,CNN,123,15,0.41884138,0.41732421,False
weather,CNN,123,16,0.41627395,0.4169542,False
weather,CNN,123,17,0.41545517,0.41671236,False
weather,CNN,123,18,0.41572529,0.41586181,False
weather,CNN,123,19,0.41726602,0.41557317,False
weather,CNN,123,20,0.41458864,0.4155523,False
weather,CNN,123,21,0.41483074,0.41528485,False
weather,CNN,123,22,0.41535083,0.41492996,False
weather,CNN,123,23,0.41438799,0.41479729,False
weather,CNN,123,24,0.4154916,0.41480509,False
weather,CNN,123,25,0.4139253,0.41474074,False
weather,CNN,123,26,0.4148697,0.41482172,False
weather,CNN,123,27,0.41502908,0.41440758,False
weather,CNN,123,28,0.41479293,0.41455769,False
weather,CNN,123,29,0.41342089,0.41440345,False
weather,CNN,123,30,0.41467585,0.41422246,False
weather,CNN,123,31,0.41409849,0.41380848,False
weather,CNN,123,32,0.41412414,0.4146674,False
weather,CNN,123,33,0.41272303,0.41496997,False
weather,CNN,123,34,0.41771551,0.41518337,False
weather,CNN,123,35,0.41618867,0.41504317,False
weather,CNN,123,36,0.41516553,0.41514748,False
weather,CNN,123,37,0.4134231,0.41501738,False
weather,CNN,123,38,0.41324457,0.41490205,False
weather,CNN,123,39,0.41706503,0.41452643,False
weather,CNN,123,40,0.41561204,0.41438782,False
weather,CNN,123,41,0.41328742,0.41490519,False
weather,CNN,123,42,0.41273004,0.41413065,False
weather,CNN,123,43,0.41583141,0.41347031,False
weather,CNN,123,44,0.41319233,0.41334875,False
weather,CNN,123,45,0.41231036,0.41339301,False
weather,CNN,123,46,0.41267963,0.41314794,False
weather,CNN,123,47,0.4129513,0.4130277,False
weather,CNN,123,48,0.41460607,0.41340559,False
weather,CNN,123,49,0.41259117,0.41338142,False
weather,CNN,123,50,0.41419981,0.41347492,False
weather,CNN,123,51,0.41255874,0.41348169,False
weather,CNN,123,52,0.41341882,0.41341993,False
weather,CNN,123,53,0.41463992,0.4130428,False
weather,CNN,123,54,0.41228237,0.41298317,False
weather,CNN,123,55,0.41231414,0.41296707,False
weather,CNN,123,56,0.41226058,0.41247775,False
weather,CNN,123,57,0.41333832,0.41288011,False
weather,CNN,123,58,0.41219332,0.41335464,False
weather,CNN,123,59,0.41429419,0.41352111,False
weather,CNN,123,60,0.41468678,0.41400738,False
weather,CNN,123,61,0.41309294,0.41393523,False
weather,CNN,123,62,0.41576968,0.41369575,False
weather,CNN,123,63,0.41183257,0.41315059,False
weather,CNN,123,64,0.4130968,0.41305931,False
weather,CNN,123,65,0.41196099,0.41279821,False
weather,CNN,123,66,0.4126365,0.41278901,False
weather,CNN,123,67,0.41446417,0.41292413,False
weather,CNN,123,68,0.41178657,0.41324309,False
weather,CNN,123,69,0.41377242,0.4133487,False
weather,CNN,123,70,0.41355579,0.41292203,False
weather,CNN,123,71,0.41316456,0.41291769,False
weather,CNN,123,72,0.41233084,0.41310318,False
weather,CNN,123,73,0.41176486,0.41293698,False
weather,CNN,123,74,0.41469988,0.4125506,False
weather,CNN,123,75,0.41272477,0.41250971,False
weather,CNN,123,76,0.41123264,0.41250788,False
weather,CNN,123,77,0.41212637,0.4120546,False
weather,CNN,123,78,0.41175575,0.41200846,False
weather,CNN,123,79,0.41243346,0.41220241,False
weather,CNN,123,80,0.41249406,0.41222776,False
