experiment,dataset,expert_model,student_model,seed,method,phase_boundary,real_mse,transfer_mse,mse_ratio,n_pairs_available,notes
cross_arch_phase_aware_early_stop,ETTh1,CNN,DLinear,42,phase_aware_mtt,9,0.3972973284216287,0.4128650472216538,1.0391840510528276,81,
cross_arch_phase_aware_early_stop,ETTh1,CNN,MLP,42,param_mtt,,0.39546623699602085,0.45394948240405547,1.1478842943768752,81,
cross_arch_phase_aware_early_stop,ETTh1,CNN,MLP,42,phase_aware_mtt,9,0.39546623699602085,0.45067535474421255,1.1396051358709218,81,
cross_arch_phase_aware_early_stop,ETTh1,CNN,CNN,42,param_mtt,,0.3836699554672952,0.4050163219960987,1.0556373159394368,81,
cross_arch_phase_aware_early_stop,ETTh1,CNN,CNN,42,phase_aware_mtt,9,0.3836699554672952,0.40972201350693865,1.0679022625264285,81,
cross_arch_phase_aware_early_stop,ETTh1,CNN,DLinear,123,param_mtt,,0.3972973284216287,0.41062911031102894,1.0335561830792177,81,
cross_arch_phase_aware_early_stop,ETTh1,CNN,DLinear,123,phase_aware_mtt,12,0.3972973284216287,0.41103649657944835,1.034581577007835,81,
cross_arch_phase_aware_early_stop,ETTh1,CNN,MLP,123,param_mtt,,0.39546623699602085,0.5283445660758347,1.3360042315853904,81,
cross_arch_phase_aware_early_stop,ETTh1,CNN,MLP,123,phase_aware_mtt,12,0.39546623699602085,0.4789938248109846,1.2112129431059477,81,
cross_arch_phase_aware_early_stop,ETTh1,CNN,CNN,123,param_mtt,,0.3836699554672952,0.3900872992278878,1.0167262087352567,81,
cross_arch_phase_aware_early_stop,ETTh1,CNN,CNN,123,phase_aware_mtt,12,0.3836699554672952,0.4096828948741103,1.0678003034538692,81,
cross_arch_phase_aware_early_stop,ETTh2,DLinear,DLinear,7,param_mtt,,0.30349656600997804,0.3124115166016356,1.029374139908273,81,
cross_arch_phase_aware_early_stop,ETTh2,DLinear,DLinear,7,phase_aware_mtt,61,0.30349656600997804,0.30399184562491993,1.0016319117591783,81,
cross_arch_phase_aware_early_stop,ETTh2,DLinear,MLP,7,param_mtt,,0.3021977074035999,0.36472664836574703,1.2069140149982562,81,
