experiment,dataset,expert_model,student_model,seed,method,phase_boundary,real_mse,transfer_mse,mse_ratio,n_pairs_available,notes
cross_arch_phase_aware_early_stop,ETTm2,MLP,MLP,42,param_mtt,,0.18250893349124328,0.20820201699579957,1.140777128072961,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,MLP,42,phase_aware_mtt,20,0.18250893349124328,0.2277265616681559,1.247755697827702,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,CNN,42,param_mtt,,0.20102821390740858,0.2918825342178941,1.45194810491791,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,CNN,42,phase_aware_mtt,20,0.20102821390740858,0.25730351827859355,1.2799373445018258,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,DLinear,123,param_mtt,,0.19360817114561812,0.20880834958274327,1.0785100047543585,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,MLP,123,param_mtt,,0.18250893349124328,0.22970974885015,1.2586219449974014,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,CNN,123,param_mtt,,0.20102821390740858,0.2828841511333959,1.4071863129803723,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,DLinear,7,param_mtt,,0.19360817114561812,0.19510503777069413,1.0077314227814804,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,MLP,7,param_mtt,,0.18250893349124328,0.30939539216639683,1.6952342345545597,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,CNN,7,param_mtt,,0.20102821390740858,0.26272912847855395,1.3069266416482421,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,DLinear,42,param_mtt,,0.19360817114561812,0.20483266275649742,1.057975298999323,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,MLP,42,param_mtt,,0.18250893349124328,3.4269686545741376,18.776991290339016,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,CNN,42,param_mtt,,0.20102821390740858,3.2242126873143953,16.038607838397414,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,DLinear,123,param_mtt,,0.19360817114561812,0.1993553410051415,1.0296845418533538,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,MLP,123,param_mtt,,0.18250893349124328,0.2230007516223589,1.2218621157690257,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,CNN,123,param_mtt,,0.20102821390740858,0.38008197427876633,1.8906897041518163,81,
