dataset,model,seed,epoch,train_loss,val_loss,param_movement_raw,param_movement_smooth,segment_id,is_boundary
ETTh2,MLP,7,4,0.4294785,0.27853136,0.29176448,0.34038502,0,False
ETTh2,MLP,7,5,0.42332499,0.24903708,0.26856249,0.28182252,0,False
ETTh2,MLP,7,6,0.41900924,0.25991733,0.2428919,0.24763461,0,False
ETTh2,MLP,7,7,0.41601776,0.26235387,0.22690771,0.22841464,0,False
ETTh2,MLP,7,8,0.41173573,0.26062735,0.20804647,0.21272229,0,False
ETTh2,MLP,7,9,0.42557395,0.24846008,0.19566464,0.1978081,0,False
ETTh2,MLP,7,10,0.41204703,0.24292308,0.19010072,0.18401771,1,True
ETTh2,MLP,7,11,0.40487984,0.26123771,0.16832094,0.17159526,1,False
ETTh2,MLP,7,12,0.40304919,0.25769243,0.15795577,0.16337142,1,False
ETTh2,MLP,7,13,0.4018075,0.25767195,0.14593422,0.18795391,1,False
ETTh2,MLP,7,14,0.41374258,0.24081586,0.15454545,0.1881914,1,False
ETTh2,MLP,7,15,0.40434953,0.24349082,0.31301317,0.18435673,1,False
ETTh2,MLP,7,16,0.39758953,0.25899505,0.16950838,0.18176439,1,False
ETTh2,MLP,7,17,0.39676025,0.2448894,0.13878243,0.17728176,1,False
ETTh2,MLP,7,18,0.39467724,0.25511862,0.13297252,0.13929539,1,False
ETTh2,MLP,7,19,0.39359417,0.2360789,0.13213227,0.13175019,1,False
ETTh2,MLP,7,20,0.39296017,0.24616172,0.12308136,0.13079473,1,False
ETTh2,MLP,7,21,0.39207676,0.26363857,0.13178238,0.1302934,1,False
ETTh2,MLP,7,22,0.39529843,0.26635288,0.13400511,0.12853215,1,False
ETTh2,MLP,7,23,0.39188416,0.2420518,0.13046589,0.12897602,1,False
ETTh2,MLP,7,24,0.38979975,0.24794641,0.12332601,0.12921776,1,False
ETTh2,MLP,7,25,0.38896239,0.24044389,0.1253007,0.12695208,1,False
ETTh2,MLP,7,26,0.38701317,0.23701952,0.13299111,0.12787588,1,False
ETTh2,MLP,7,27,0.38705677,0.23347731,0.12267671,0.13463791,1,False
ETTh2,MLP,7,28,0.38768014,0.22641681,0.13508489,0.14231296,1,False
ETTh2,MLP,7,29,0.3851926,0.2431282,0.15713613,0.19773204,1,False
ETTh2,MLP,7,30,0.43705344,0.28830405,0.16367596,0.2116645,1,False
ETTh2,MLP,7,31,0.39837753,0.23790382,0.4100865,0.21435958,1,False
ETTh2,MLP,7,32,0.38260434,0.26547493,0.19233902,0.22242189,1,False
ETTh2,MLP,7,33,0.38696471,0.2504571,0.14856028,0.22006619,1,False
ETTh2,MLP,7,34,0.38704824,0.26651356,0.1974477,0.16472164,1,False
ETTh2,MLP,7,35,0.38108339,0.22871819,0.15189743,0.15531488,1,False
ETTh2,MLP,7,36,0.37890587,0.25958539,0.13336376,0.15016724,1,False
ETTh2,MLP,7,37,0.37772323,0.23513482,0.14530523,0.13489677,1,False
ETTh2,MLP,7,38,0.37566844,0.23186068,0.12282207,0.13109932,1,False
ETTh2,MLP,7,39,0.37538647,0.23824335,0.12109534,0.12980056,1,False
ETTh2,MLP,7,40,0.37431751,0.23394108,0.13291019,0.12611386,1,False
ETTh2,MLP,7,41,0.37697629,0.24101505,0.12686996,0.12742187,1,False
ETTh2,MLP,7,42,0.37535659,0.22913857,0.12687174,0.12846129,1,False
ETTh2,MLP,7,43,0.37128333,0.23900787,0.12936214,0.12600041,1,False
ETTh2,MLP,7,44,0.37084711,0.22993467,0.12629242,0.12522164,1,False
ETTh2,MLP,7,45,0.37121249,0.24963971,0.12060577,0.1249046,1,False
ETTh2,MLP,7,46,0.36921768,0.24104905,0.12297614,0.12443691,1,False
ETTh2,MLP,7,47,0.36772901,0.26483375,0.12528653,0.1241681,1,False
ETTh2,MLP,7,48,0.36907209,0.23348751,0.12702371,0.12324576,1,False
ETTh2,MLP,7,49,0.36677715,0.2359142,0.12494835,0.12195819,1,False
ETTh2,MLP,7,50,0.36541557,0.25214408,0.11599408,0.12070017,1,False
ETTh2,MLP,7,51,0.36523192,0.23757842,0.1165383,0.11907879,1,False
ETTh2,MLP,7,52,0.36413109,0.2431078,0.11899642,0.12279394,1,False
ETTh2,MLP,7,53,0.3774373,0.24404697,0.11891681,0.12269577,1,False
ETTh2,MLP,7,54,0.36414911,0.22844085,0.14352409,0.12262887,1,False
ETTh2,MLP,7,55,0.36242654,0.23316774,0.11550322,0.12474373,1,False
ETTh2,MLP,7,56,0.36205499,0.23303305,0.11620383,0.12545057,1,False
ETTh2,MLP,7,57,0.36042264,0.23825896,0.12957069,0.12212178,1,False
ETTh2,MLP,7,58,0.35979517,0.23438517,0.12245103,0.12793966,1,False
ETTh2,MLP,7,59,0.36111361,0.2520176,0.12688012,0.13305644,1,False
ETTh2,MLP,7,60,0.3642456,0.30267969,0.14459265,0.12983993,1,False
ETTh2,MLP,7,61,0.36559936,0.23966088,0.14178774,0.12885543,1,False
ETTh2,MLP,7,62,0.35964225,0.23145769,0.11348809,0.12537754,1,False
ETTh2,MLP,7,63,0.35789937,0.23748983,0.11752856,0.11838059,1,False
ETTh2,MLP,7,64,0.35668684,0.24637318,0.10949064,0.11061628,1,False
ETTh2,MLP,7,65,0.35628088,0.24927487,0.10960792,0.11620253,1,False
ETTh2,MLP,7,66,0.36357697,0.25307819,0.10296616,0.11676638,1,False
ETTh2,MLP,7,67,0.35486095,0.2461848,0.14141935,0.11614154,1,False
ETTh2,MLP,7,68,0.35496931,0.24014553,0.12034785,0.11484402,1,False
ETTh2,MLP,7,69,0.35362523,0.24351897,0.10636645,0.12459072,1,False
ETTh2,MLP,7,70,0.3530801,0.24321085,0.10312032,0.18598473,1,False
ETTh2,MLP,7,71,0.38966487,0.29657287,0.15169963,0.19903022,1,False
ETTh2,MLP,7,72,0.37599509,0.25566764,0.44838941,0.20367873,1,False
ETTh2,MLP,7,73,0.35314012,0.23265815,0.18557529,0.20829638,1,False
ETTh2,MLP,7,74,0.35158968,0.2549938,0.12960901,0.2014502,1,False
ETTh2,MLP,7,75,0.35158386,0.241117,0.12620855,0.13278822,1,False
ETTh2,MLP,7,76,0.35076028,0.24578699,0.11746876,0.11732169,1,False
ETTh2,MLP,7,77,0.35005268,0.23496142,0.10507948,0.11387936,1,False
ETTh2,MLP,7,78,0.34906203,0.24965947,0.10824265,0.11041741,1,False
ETTh2,MLP,7,79,0.34868039,0.22940561,0.11239735,0.10865457,1,False
ETTh2,MLP,7,80,0.34871368,0.23077834,0.10889881,0.10984627,1,False
ETTh2,CNN,7,1,0.64508629,0.34771874,1.60312392,0.9060068,0,False
ETTh2,CNN,7,2,0.48252091,0.27117894,0.61300034,0.7691676,0,False
ETTh2,CNN,7,3,0.44167054,0.28405911,0.50189613,0.67476811,0,False
ETTh2,CNN,7,4,0.42681681,0.28366128,0.35865002,0.4018634,0,False
ETTh2,CNN,7,5,0.41985172,0.27767233,0.29717015,0.31942061,0,False
ETTh2,CNN,7,6,0.41490411,0.29129916,0.23860038,0.2560922,0,False
ETTh2,CNN,7,7,0.41073628,0.25174065,0.20078637,0.22065815,0,False
ETTh2,CNN,7,8,0.40835048,0.31239345,0.18525409,0.23406296,0,False
ETTh2,CNN,7,9,0.46659168,0.45415458,0.18147974,0.21687788,0,False
ETTh2,CNN,7,10,0.42696077,0.26525967,0.36419423,0.20474964,0,False
ETTh2,CNN,7,11,0.40348662,0.2535571,0.15267496,0.19307241,0,False
ETTh2,CNN,7,12,0.4027702,0.24491879,0.14014516,0.17919014,0,False
ETTh2,CNN,7,13,0.40573562,0.22467933,0.12686797,0.12884001,0,False
ETTh2,CNN,7,14,0.40341194,0.23319709,0.11206836,0.12307111,0,False
ETTh2,CNN,7,15,0.39999126,0.25891353,0.11244358,0.11897286,0,False
ETTh2,CNN,7,16,0.40471792,0.33927481,0.1238305,0.11297456,1,True
ETTh2,CNN,7,17,0.40380267,0.25533734,0.1196539,0.10912847,1,False
ETTh2,CNN,7,18,0.39943214,0.28455883,0.09687646,0.10511845,1,False
ETTh2,CNN,7,19,0.39887033,0.25448393,0.09283794,0.09660438,1,False
ETTh2,CNN,7,20,0.39899391,0.23861167,0.09239348,0.08976368,1,False
ETTh2,CNN,7,21,0.39722425,0.24905924,0.08126013,0.08582002,1,False
ETTh2,CNN,7,22,0.40036577,0.23006556,0.0854504,0.08631056,1,False
ETTh2,CNN,7,23,0.39758958,0.22747192,0.07715816,0.08597231,1,False
ETTh2,CNN,7,24,0.3953503,0.25163881,0.09529062,0.08826327,1,False
ETTh2,CNN,7,25,0.39541632,0.22759126,0.09070223,0.0899483,1,False
ETTh2,CNN,7,26,0.39529826,0.28215666,0.09271494,0.0897473,1,False
ETTh2,CNN,7,27,0.39346611,0.2303163,0.09387551,0.08516336,1,False
ETTh2,CNN,7,28,0.39501889,0.24241463,0.0761532,0.0825098,1,False
ETTh2,CNN,7,29,0.39502797,0.24929307,0.07237093,0.08075784,1,False
ETTh2,CNN,7,30,0.39370439,0.22585013,0.07743441,0.07441989,1,False
ETTh2,CNN,7,31,0.39311367,0.27781305,0.08395513,0.07547677,1,False
ETTh2,CNN,7,32,0.39239771,0.27631792,0.06218575,0.07372118,1,False
ETTh2,CNN,7,33,0.39271858,0.24689057,0.08143765,0.07145438,1,False
ETTh2,CNN,7,34,0.39217311,0.27466024,0.06359298,0.06782858,1,False
ETTh2,CNN,7,35,0.39285945,0.23936196,0.06610039,0.06759293,1,False
ETTh2,CNN,7,36,0.39200838,0.24936126,0.06582613,0.06759142,1,False
ETTh2,CNN,7,37,0.39117344,0.27143274,0.0610075,0.07798937,1,False
ETTh2,CNN,7,38,0.39045191,0.27519363,0.08143011,0.10118774,1,False
ETTh2,CNN,7,39,0.43632999,0.39072423,0.11558271,0.10453255,1,False
ETTh2,CNN,7,40,0.40428708,0.23730681,0.18209225,0.1074095,1,False
ETTh2,CNN,7,41,0.39169974,0.23981527,0.08255018,0.10358683,1,False
ETTh2,CNN,7,42,0.39164826,0.2682422,0.07539224,0.09239186,1,False
ETTh2,CNN,7,43,0.39106899,0.2373283,0.06231678,0.06872916,1,False
ETTh2,CNN,7,44,0.39153345,0.26527169,0.05960784,0.06334593,1,False
ETTh2,CNN,7,45,0.38972334,0.24679793,0.06377877,0.06035795,1,False
ETTh2,CNN,7,46,0.3902746,0.26385139,0.05563404,0.06141049,1,False
ETTh2,CNN,7,47,0.39087325,0.27412667,0.06045235,0.06543434,1,False
ETTh2,CNN,7,48,0.38975011,0.22905737,0.06757948,0.06642421,1,False
ETTh2,CNN,7,49,0.38975356,0.29559478,0.07972707,0.0672242,1,False
ETTh2,CNN,7,50,0.39015969,0.2369717,0.06872812,0.07613308,1,False
ETTh2,CNN,7,51,0.38946667,0.24306043,0.05963397,0.08265144,1,False
ETTh2,CNN,7,52,0.39263012,0.2390349,0.10499676,0.0800099,1,False
ETTh2,CNN,7,53,0.3938048,0.24862216,0.10017125,0.07832588,1,False
ETTh2,CNN,7,54,0.38906216,0.258276,0.06651937,0.07944187,1,False
ETTh2,CNN,7,55,0.39019953,0.23252181,0.06030807,0.07289119,1,False
ETTh2,CNN,7,56,0.3883515,0.25244336,0.0652139,0.06433639,1,False
ETTh2,CNN,7,57,0.39213718,0.23239806,0.07224338,0.06823415,1,False
ETTh2,CNN,7,58,0.39458696,0.22753047,0.05739724,0.07087449,1,False
ETTh2,CNN,7,59,0.38979343,0.22690818,0.08600818,0.06923309,1,False
ETTh2,CNN,7,60,0.38918019,0.23476935,0.07350977,0.06614575,1,False
ETTh2,CNN,7,61,0.38761538,0.25510682,0.0570069,0.07402619,1,False
ETTh2,CNN,7,62,0.38683276,0.30054157,0.05680665,0.07595051,1,False
ETTh2,CNN,7,63,0.39834973,0.24218173,0.09679945,0.07336616,1,False
ETTh2,CNN,7,64,0.39154029,0.24433518,0.0956298,0.07392172,1,False
ETTh2,CNN,7,65,0.39647131,0.24858721,0.06058799,0.07291306,1,False
ETTh2,CNN,7,66,0.38809732,0.25524427,0.05978474,0.06389752,1,False
ETTh2,CNN,7,67,0.3884241,0.2513507,0.05176331,0.05587691,1,False
ETTh2,CNN,7,68,0.38610888,0.24766042,0.05172176,0.05380549,1,False
ETTh2,CNN,7,69,0.38683978,0.29551877,0.05552674,0.05109388,1,False
ETTh2,CNN,7,70,0.38658953,0.31970347,0.05023089,0.05304558,1,False
ETTh2,CNN,7,71,0.38797421,0.28917437,0.0462267,0.06013994,1,False
ETTh2,CNN,7,72,0.38922181,0.31964013,0.0615218,0.06354385,1,False
ETTh2,CNN,7,73,0.38849962,0.24446309,0.08719359,0.06619184,1,False
ETTh2,CNN,7,74,0.38781513,0.28356211,0.07254626,0.06629865,1,False
ETTh2,CNN,7,75,0.38572393,0.23287811,0.06347084,0.06411826,1,False
ETTh2,CNN,7,76,0.38585325,0.25116188,0.04676074,0.05587555,1,False
ETTh2,CNN,7,77,0.38762083,0.2352487,0.05061985,0.05509579,1,False
ETTh2,CNN,7,78,0.38697107,0.24605134,0.04598005,0.0541006,1,False
ETTh2,CNN,7,79,0.38840594,0.22785109,0.06864747,0.05593556,1,False
ETTh2,CNN,7,80,0.3879104,0.22624813,0.05849488,0.05770747,1,False
ETTm1,DLinear,7,1,0.36795744,0.42016946,1.81075231,0.95513934,0,False
ETTm1,DLinear,7,2,0.34228914,0.40607238,0.64426521,0.78734275,0,False
ETTm1,DLinear,7,3,0.33641057,0.40294592,0.41040049,0.67223961,0,False
ETTm1,DLinear,7,4,0.33423747,0.40045416,0.28395298,0.34200191,0,False
ETTm1,DLinear,7,5,0.33350854,0.39750498,0.21182704,0.23902477,0,False
ETTm1,DLinear,7,6,0.33291189,0.39735741,0.15956386,0.17885837,0,False
ETTm1,DLinear,7,7,0.33252601,0.39757481,0.12937949,0.13969699,0,False
ETTm1,DLinear,7,8,0.33255703,0.39667521,0.1095685,0.11457291,0,False
ETTm1,DLinear,7,9,0.33222966,0.39544984,0.08814605,0.09732967,0,False
ETTm1,DLinear,7,10,0.33217294,0.39710715,0.08620668,0.08545572,0,False
ETTm1,DLinear,7,11,0.33187949,0.39844676,0.07334765,0.07498579,0,False
ETTm1,DLinear,7,12,0.33173933,0.39710531,0.07000971,0.06882023,0,False
ETTm1,DLinear,7,13,0.33160901,0.39546462,0.05721889,0.06496579,0,False
ETTm1,DLinear,7,14,0.33157093,0.39533946,0.05731824,0.0648569,1,True
ETTm1,DLinear,7,15,0.33409341,0.3970412,0.06693449,0.06141987,1,False
ETTm1,DLinear,7,16,0.3325614,0.39620425,0.07280315,0.05852447,1,False
ETTm1,DLinear,7,17,0.33150971,0.39605926,0.05282458,0.05570549,1,False
ETTm1,DLinear,7,18,0.33147156,0.39690223,0.04274189,0.05030179,1,False
ETTm1,DLinear,7,19,0.33164847,0.39514034,0.04322333,0.04482434,1,False
ETTm1,DLinear,7,20,0.33175333,0.39724103,0.03991602,0.04293813,1,False
ETTm1,DLinear,7,21,0.33154579,0.39605313,0.04541587,0.04270969,1,False
ETTm1,DLinear,7,22,0.33133786,0.39775814,0.04339355,0.04139162,1,False
ETTm1,DLinear,7,23,0.33173671,0.3969132,0.0415997,0.04065764,1,False
ETTm1,DLinear,7,24,0.33180544,0.39668087,0.03663295,0.0399881,1,False
ETTm1,DLinear,7,25,0.33200666,0.397238,0.03624611,0.03867064,1,False
ETTm1,DLinear,7,26,0.33128011,0.39690134,0.0420682,0.03670899,1,False
ETTm1,DLinear,7,27,0.33206769,0.39651195,0.03680624,0.03576831,1,False
ETTm1,DLinear,7,28,0.33146585,0.3962068,0.03179144,0.03426092,1,False
ETTm1,DLinear,7,29,0.33131977,0.39760834,0.03192956,0.0350346,1,False
ETTm1,DLinear,7,30,0.33160635,0.39741619,0.02870916,0.03770034,1,False
ETTm1,DLinear,7,31,0.33138827,0.39569088,0.04593662,0.03969259,1,False
ETTm1,DLinear,7,32,0.33184813,0.39790989,0.05013493,0.04076428,1,False
ETTm1,DLinear,7,33,0.331598,0.3984779,0.0417527,0.04302838,1,False
ETTm1,DLinear,7,34,0.33180039,0.39729962,0.03728801,0.0405554,1,False
ETTm1,DLinear,7,35,0.33140455,0.3969272,0.04002961,0.03725947,1,False
ETTm1,DLinear,7,36,0.33144949,0.39632577,0.03357176,0.03796489,1,False
ETTm1,DLinear,7,37,0.33259897,0.39664992,0.03365526,0.03710594,1,False
ETTm1,DLinear,7,38,0.331776,0.39627579,0.04527983,0.03635376,1,False
ETTm1,DLinear,7,39,0.33196803,0.39662432,0.03299323,0.03964956,1,False
ETTm1,DLinear,7,40,0.33206346,0.39628071,0.03626873,0.03987966,1,False
ETTm1,DLinear,7,41,0.33170356,0.39792091,0.05005074,0.03934464,1,False
ETTm1,DLinear,7,42,0.33150421,0.39773954,0.03480579,0.04178094,1,False
ETTm1,DLinear,7,43,0.3321734,0.3964258,0.04260473,0.04253278,1,False
ETTm1,DLinear,7,44,0.33148989,0.39718086,0.04517472,0.03998668,1,False
ETTm1,DLinear,7,45,0.33167415,0.39552219,0.04002791,0.0408332,1,False
ETTm1,DLinear,7,46,0.33174534,0.39540655,0.03732022,0.03836837,1,False
ETTm1,DLinear,7,47,0.33144744,0.39724483,0.03903843,0.03694559,1,False
ETTm1,DLinear,7,48,0.33150514,0.39626333,0.03028058,0.03702784,1,False
ETTm1,DLinear,7,49,0.33132345,0.39541123,0.03806078,0.03590054,1,False
ETTm1,DLinear,7,50,0.33163762,0.39633267,0.0404392,0.03636359,1,False
ETTm1,DLinear,7,51,0.33179145,0.39565586,0.03168371,0.03713789,1,False
ETTm1,DLinear,7,52,0.33198832,0.39690286,0.04135366,0.0364067,1,False
ETTm1,DLinear,7,53,0.33138185,0.39656231,0.03415209,0.03701144,1,False
ETTm1,DLinear,7,54,0.33277868,0.39640968,0.03440485,0.0407148,1,False
ETTm1,DLinear,7,55,0.33167061,0.39779556,0.04346287,0.03978892,1,False
ETTm1,DLinear,7,56,0.33278792,0.39650109,0.05020051,0.0403218,1,False
ETTm1,DLinear,7,57,0.33119765,0.3952543,0.03672428,0.04133273,1,False
ETTm1,DLinear,7,58,0.33175592,0.39674515,0.03681649,0.04174347,1,False
ETTm1,DLinear,7,59,0.33190329,0.39733314,0.03945949,0.03946254,1,False
ETTm1,DLinear,7,60,0.3316947,0.39632496,0.04551656,0.03944121,1,False
ETTm1,DLinear,7,61,0.33207483,0.39630558,0.03879587,0.04064097,1,False
ETTm1,DLinear,7,62,0.33204038,0.39588343,0.03661767,0.04034849,1,False
ETTm1,DLinear,7,63,0.33189087,0.39518512,0.04281529,0.03947353,1,False
ETTm1,DLinear,7,64,0.33127229,0.39609663,0.03799706,0.03957938,1,False
ETTm1,DLinear,7,65,0.33269601,0.39609816,0.04114179,0.03935213,1,False
ETTm1,DLinear,7,66,0.33178773,0.3972556,0.0393251,0.03815324,1,False
ETTm1,DLinear,7,67,0.33183656,0.3959298,0.03548143,0.03829432,1,False
ETTm1,DLinear,7,68,0.33185473,0.39672181,0.03682085,0.03983108,1,False
ETTm1,DLinear,7,69,0.33142338,0.39594255,0.03870242,0.04129423,1,False
ETTm1,DLinear,7,70,0.33147338,0.39827614,0.04882558,0.03995666,1,False
ETTm1,DLinear,7,71,0.33215792,0.39550493,0.04664089,0.03883119,1,False
ETTm1,DLinear,7,72,0.3313363,0.39609895,0.02879355,0.03805887,1,False
ETTm1,DLinear,7,73,0.33210963,0.39696391,0.03119349,0.03609793,1,False
ETTm1,DLinear,7,74,0.33195474,0.39604166,0.03484085,0.03664222,1,False
ETTm1,DLinear,7,75,0.33144875,0.39664636,0.03902089,0.04022018,1,False
ETTm1,DLinear,7,76,0.33190974,0.39606211,0.04936231,0.04125977,1,False
ETTm1,DLinear,7,77,0.33180068,0.39661915,0.04668336,0.04334571,1,False
ETTm1,DLinear,7,78,0.33141485,0.39820385,0.03639146,0.0426765,1,False
ETTm1,DLinear,7,79,0.33141114,0.39689231,0.04527053,0.04100505,1,False
ETTm1,DLinear,7,80,0.33178421,0.39662096,0.03567485,0.03911228,1,False
ETTm1,MLP,7,1,0.43721484,0.4691692,2.86132883,1.47073259,0,False
ETTm1,MLP,7,2,0.35078118,0.43372168,0.93985819,1.22213897,0,False
ETTm1,MLP,7,3,0.33943074,0.4245997,0.61101074,1.05960004,0,False
ETTm1,MLP,7,4,0.33376455,0.41995475,0.47635812,0.56105801,0,False
ETTm1,MLP,7,5,0.33082807,0.41758303,0.40944431,0.44065578,0,False
ETTm1,MLP,7,6,0.32753632,0.41637609,0.36861871,0.38143101,0,False
ETTm1,MLP,7,7,0.32512523,0.41571292,0.33784703,0.34558137,0,False
ETTm1,MLP,7,8,0.32339437,0.41465967,0.31488686,0.3199116,1,True
ETTm1,MLP,7,9,0.32171631,0.41491588,0.29710992,0.30131677,1,False
ETTm1,MLP,7,10,0.32022489,0.41376698,0.28109547,0.287687,1,False
ETTm1,MLP,7,11,0.31938595,0.4136833,0.27564458,0.27741415,1,False
ETTm1,MLP,7,12,0.31791381,0.41254987,0.26969817,0.270061,1,False
ETTm1,MLP,7,13,0.31600084,0.41477667,0.26352261,0.26473647,1,False
ETTm1,MLP,7,14,0.3152279,0.41118562,0.26034418,0.26000945,1,False
ETTm1,MLP,7,15,0.31389951,0.41082811,0.2544728,0.25576056,1,False
ETTm1,MLP,7,16,0.31270376,0.41302485,0.25200948,0.2524517,1,False
ETTm1,MLP,7,17,0.31176709,0.41140244,0.24845374,0.24997561,1,False
ETTm1,MLP,7,18,0.31066966,0.409781,0.24697833,0.24830304,1,False
ETTm1,MLP,7,19,0.30966685,0.41186167,0.24796373,0.24631486,1,False
ETTm1,MLP,7,20,0.30945851,0.41176546,0.24610995,0.24396864,1,False
ETTm1,MLP,7,21,0.30799323,0.41168966,0.24206854,0.24061753,1,False
ETTm1,MLP,7,22,0.30646363,0.41179955,0.23672265,0.23607483,1,False
ETTm1,MLP,7,23,0.30594992,0.41025147,0.23022276,0.23052208,1,False
ETTm1,MLP,7,24,0.30479709,0.41187475,0.22525027,0.22435409,1,False
ETTm1,MLP,7,25,0.30408358,0.40898261,0.21834617,0.21868512,1,False
ETTm1,MLP,7,26,0.30345232,0.40847168,0.21122857,0.21321161,1,False
ETTm1,MLP,7,27,0.30254402,0.41128713,0.20837781,0.20746719,1,False
ETTm1,MLP,7,28,0.30162237,0.41048269,0.20285525,0.20251462,1,False
ETTm1,MLP,7,29,0.30098686,0.40916813,0.19652813,0.1998396,1,False
ETTm1,MLP,7,30,0.30090845,0.41026987,0.19358334,0.19520352,1,False
ETTm1,MLP,7,31,0.29988655,0.41022357,0.19785349,0.19161121,1,False
ETTm1,MLP,7,32,0.2998891,0.40761552,0.18519739,0.18775827,1,False
ETTm1,MLP,7,33,0.29855537,0.40939051,0.18489368,0.18495854,1,False
ETTm1,MLP,7,34,0.29868123,0.41015234,0.17726346,0.17996244,1,False
ETTm1,MLP,7,35,0.29736633,0.40778579,0.17958467,0.17812625,1,False
ETTm1,MLP,7,36,0.29787932,0.40950959,0.17287301,0.17655255,1,False
ETTm1,MLP,7,37,0.29689198,0.4106379,0.17601643,0.17643939,1,False
ETTm1,MLP,7,38,0.29677622,0.41018532,0.17702519,0.17440996,1,False
ETTm1,MLP,7,39,0.29667902,0.40905743,0.17669763,0.17267086,1,False
ETTm1,MLP,7,40,0.29542469,0.41127202,0.16943753,0.17001792,1,False
ETTm1,MLP,7,41,0.29528956,0.40915533,0.16417752,0.16661054,1,False
ETTm1,MLP,7,42,0.29458833,0.4074448,0.16275174,0.16336927,1,False
ETTm1,MLP,7,43,0.29438237,0.40826914,0.15998829,0.16154878,1,False
ETTm1,MLP,7,44,0.2944476,0.40770594,0.16049127,0.1608997,1,False
ETTm1,MLP,7,45,0.29322493,0.40966137,0.16033507,0.15847959,1,False
ETTm1,MLP,7,46,0.29299282,0.41013759,0.16093211,0.15900904,1,False
ETTm1,MLP,7,47,0.29260313,0.41002523,0.15065118,0.16060825,1,False
ETTm1,MLP,7,48,0.29302221,0.42381011,0.16263555,0.15902528,1,False
ETTm1,MLP,7,49,0.29379279,0.40924063,0.16848734,0.15750001,1,False
ETTm1,MLP,7,50,0.29250425,0.41071576,0.15242021,0.15703562,1,False
ETTm1,MLP,7,51,0.29152817,0.407781,0.15330576,0.15362518,1,False
ETTm1,MLP,7,52,0.29113132,0.40934532,0.14832924,0.14855214,1,False
ETTm1,MLP,7,53,0.29085847,0.40712161,0.14558336,0.14687376,1,False
ETTm1,MLP,7,54,0.29059234,0.40852854,0.14312211,0.1452777,1,False
ETTm1,MLP,7,55,0.29043012,0.40998752,0.14402832,0.14391227,1,False
ETTm1,MLP,7,56,0.29026296,0.41275435,0.14532546,0.14495892,1,False
ETTm1,MLP,7,57,0.29078551,0.40954679,0.14150209,0.14679618,1,False
ETTm1,MLP,7,58,0.28986817,0.40963514,0.15081663,0.14622399,1,False
ETTm1,MLP,7,59,0.28995551,0.40660676,0.15230839,0.14504322,1,False
ETTm1,MLP,7,60,0.28928989,0.40552804,0.14116736,0.14613198,1,False
ETTm1,MLP,7,61,0.28900174,0.41457847,0.13942163,0.14277704,1,False
ETTm1,MLP,7,62,0.2895571,0.40697069,0.14694591,0.13798723,1,False
ETTm1,MLP,7,63,0.2883238,0.40852488,0.13404189,0.13623904,1,False
ETTm1,MLP,7,64,0.28861471,0.408724,0.12835936,0.13477209,1,False
ETTm1,MLP,7,65,0.28791439,0.4062149,0.13242639,0.13199057,1,False
ETTm1,MLP,7,66,0.28791233,0.40608939,0.13208688,0.13362436,1,False
ETTm1,MLP,7,67,0.28778794,0.41017058,0.13303836,0.13585945,1,False
ETTm1,MLP,7,68,0.2878647,0.41037146,0.1422108,0.1340798,1,False
ETTm1,MLP,7,69,0.28739347,0.40741577,0.13953483,0.13349347,1,False
ETTm1,MLP,7,70,0.28716624,0.4082031,0.12352815,0.13161745,1,False
ETTm1,MLP,7,71,0.28722923,0.40952562,0.1291552,0.12779671,1,False
ETTm1,MLP,7,72,0.28661685,0.4091866,0.12365829,0.12663233,1,False
ETTm1,MLP,7,73,0.28623479,0.4058266,0.12310709,0.13051387,1,False
ETTm1,MLP,7,74,0.28712455,0.42446811,0.13371294,0.12922778,1,False
ETTm1,MLP,7,75,0.28831738,0.40788041,0.14293583,0.12959579,1,False
ETTm1,MLP,7,76,0.28705722,0.41077362,0.12272478,0.13084851,1,False
ETTm1,MLP,7,77,0.28619337,0.40950223,0.12549831,0.12952746,1,False
ETTm1,MLP,7,78,0.28649643,0.40718895,0.12937069,0.12516805,1,False
ETTm1,MLP,7,79,0.28563441,0.40804053,0.1271077,0.12577887,1,False
ETTm1,MLP,7,80,0.28545864,0.40705243,0.12113876,0.12587238,1,False
ETTm1,CNN,7,1,0.43680182,0.43540307,2.61628921,1.30017818,0,False
ETTm1,CNN,7,2,0.35073044,0.41513971,0.76112484,1.07739191,0,False
ETTm1,CNN,7,3,0.3433668,0.41360559,0.52312048,0.9293527,0,False
ETTm1,CNN,7,4,0.33886057,0.40932613,0.40903309,0.46378821,0,False
ETTm1,CNN,7,5,0.33687986,0.41328268,0.3371959,0.36124707,0,False
ETTm1,CNN,7,6,0.33425206,0.40344107,0.28846675,0.30100584,0,False
ETTm1,CNN,7,7,0.33293857,0.41057647,0.24841912,0.25937365,0,False
ETTm1,CNN,7,8,0.33231966,0.40025679,0.22191436,0.22919692,0,False
ETTm1,CNN,7,9,0.33140247,0.40307413,0.20087213,0.20692479,0,False
ETTm1,CNN,7,10,0.33060417,0.40104565,0.18631227,0.19065522,0,False
ETTm1,CNN,7,11,0.33087749,0.41114488,0.17710608,0.17829693,1,True
ETTm1,CNN,7,12,0.32983255,0.40284255,0.16707127,0.17052268,1,False
ETTm1,CNN,7,13,0.32897412,0.40152568,0.16012292,0.16462415,1,False
